text,label
IMDB Ocjena Filma : 6.5 / 10,1
Vrijeme je za moj konačni rezultat .,1
"To je izazvalo ljutnju i bijes ljudi kompetentnih da se ljute i bune , ali meni nejasno bi , čemu negodovanje kad smo prošle godine imali rimjekove filmova tipa ” Jurski park ” i ” Poltergeist ” i niko nije dizao toliku buku .",1
Na Tomatoesima film ima 93% .,1
Posebni efekti i zvučni efekti bili su izvrsni !,2
"Budući da je prva sezona bila tako kratka , ne bi mogao ici dalje od gornje kratke price bez otkrivanja previse podataka , za koje smatram da bi ih trebali vidjeti sami .",1
Tako vidimo intervjue ljudi poput Elon Musk i koji govore o Space X programu .,1
Drugi likovi koje sam smatrao prilično lijepim .,2
Trajanje filma : 01 : 53 : 00,1
"Žanr : Akcija , Avantura , SF",1
"Nick ” , a priprema i ponovnu ekranizaciju Petra Pana .",1
"Od Gary Oldmana , kao negativca , odnosno pozitivca za ljudsku populaciju , do Andy Serkisa , koji i dalje odlično utjelovljava majmuna Cezara , ostatak glumačke ekipe dorastao je poslu da jednu akcionu / sci-fi dramu iznesu kako treba .",2
"CGI svemirskog broja koji je stigao na zemlju i pao na zgrade učinjen je vrlo lijepo , oblik i pokreti vanzemaljaca također su bili dobri i uvjerljivi a film je zaista zadovoljstvo gledati u 3D - .",2
No njemu će trebati ispravna podmornica i ljudi s iskustvom s kojima će podijeliti ulov ukoliko ga se dokopa .,1
"Reći da su priče povezane ljubavlju i željom za slobodom je nešto što zapravo karakteriše ceo ljudski rod , a ne samo ove priče .",1
Jedini dostojni likovi za koje sam osjetio značajnu važnosti bili su Edmund Burton i Viviane .,1
"Međutim , akcijske sekvence su uzbudljive i vrlo dobro obavljene , stoga nisam siguran da je ovo pravi problem .",2
"Kada su u pitanju drame za tinejdžere , Elite je prošli put ponudio puno zabava , droga i alkohola , a ova sezona nije iznimka .",2
"Bilo je i brojnih sporednih uloga gostujućih zvijezda , poput Aason Ashmore ( TV serija 13 , itd . )",1
"Dosta dobrih akcionih momenata , dosta napetosti i zabave i likova zbog kojih je sama franšiza i dan danas popularna , pa tako u ovom dijelu , i dalje obara s nogu fenomenalni Arnold u staroj dobro poznatoj ulozi , odličan rad kastinga što se tiče Emilie Clark , Jasona Clarka pa i par momenata gdje možemo vidjeti J.K .",2
Kreator : Michael Rauch,1
Datum izlaska : 18 March 2017,1
"Ovakvu akciju nismo gledali još od prošlogodišnjeg ” Mad Maxa ” ili indonezijskog filma ” The Raid : Redemption ” iz 2011 . godine , a pričamo o nemilosrdnoj i brutalnoj akciji .",2
"U samo nekoliko godina 3D animacija je jako napredovala , a prilično dobro iskustvo ima produkcijska kuca nWave u produkciji istih .",2
Režiju potpisuje Raja Gosnell do sada je režirao Sam u kući 3 i Skubi-du franšizu .,1
Bilo je jednom ili dvaput kratka golotinjska scena koja se uopće nije pojavila u Gothamu .,1
"Kako ne bi zaista ‘ umro ’ , on će odlučiti da preseli svoju savjest u tijelo mlađeg čovjeka a sve će to biti obavljeno pod velom tajne moćne korporacije .",1
"Glavne uloge : Krysten Ritter , Rachael Taylor , Eka Darville …",1
IMDB Ocjena Filma : 7.4 / 10,1
Kula Tmine ( 2017 ),1
"Redatelj : Zal Batmanglij , Brit Marling",1
"Opet se gledatelje dovodi u svijet neodređene , i uvjetno rečeno , bliske budućnosti u kojoj je korporacija pod imenom Delos razvila tehnologiju za proizvodnju robota izgledom , ponašanjem i drugim detaljima gotovo identični ljudima .",1
Godina : 2012,1
") , Oliver Platt ( Casanova , 2012 itd .",1
Gledajući ga kako manipulira ljudima i đavolski nastoji da se na svoj način uvijek pokazuje kao najzabavniji .,1
"Osim lude priče i previše likova , film je svakako bio odličan pojam svojih specijalnih efekata i njegovih 3D efekata .",2
"Wilson radi fantastičan posao uravnotežujući zbunjenost svog lika sa željom da ga se voli i o njemu brine , a svojim nastupom otkriva nježniju stranu koja se rijetko prikazuje .",2
Godina 2015,1
Primjetio sam još dosta manjih grešaka koje su olako prošle kao privitak sadržaja filma i to je sve ubilo doživljaj i očekivanja koja su bila ogromna kada sam vidio kako je brzo ovaj film zaradio milijardu dolara u svijetu .,0
dobila nepotrebnu pažnju nakon što je ubila negativca Kilgrave koji je mogao kontrolirati ljudske umove .,0
"Ono što mi se nije svidjelo bilo je twist prema kraju , jer sam smatrao da je to prilično nelogično i zapravo nije potrebno .",0
"Glavne uloge : María Pedraza , Itzan Escamilla , Miguel Bernardeau",1
"Ova ima 8,8 / 10 na IMDb.com , a na Tomatoesima zavidnih 95% .",2
"U međuvremenu , istraga o bombardiranju koja se dogodila u trenutnoj vremenskoj slici otkrila je i neke vrlo iznenađujuće vijke koji će stvoriti fantastičnu priču koja se događa u dvije vremenske linije .",2
"Pored toga , film se potrudio i da vizualno bude odličan i da dočara historiju i ambijent a i likove tako da je publici na razmišljanje i maštu ostavljeno minimum .",2
Datum izlaska : 15 .,1
Pas Mr .,1
"Sinoć , petak večer , a ja sam u stanu i bez želje da izađem u provod i u noć , ostanem gledati neki film .",1
U kinima od : 26 January 2018 ( USA ),1
"Producent : Anna Boden , Gene Colan , Liz Flahive , Ryan Fleck , Meg LeFauve , Carly Mensch , Nicole Perlman .",1
"Kao posljedica toga , podtekst Bird Boxa može biti neuredan ili nejasan .",0
Ova me zaintrigirala zbog poznatog imena i premise .,2
Terminator : Genisys,1
"Četvrti dio koji je zapravo odvojen od čitave priče je toliko dobar , toliko napet i krvločan da mi je bilo žao kad se završilo i ispunio je sva moja očekivanja jer je u svakom pogledu zaista izvrstan , prije svega što je ponudio toliko akcije i toliko dobrih akcionih i napetih scena da se u zadnjih dvadeset godina nije vidjelo ništa slično ovome , zaista .",2
Pripreme za napade bile su prilično napete i prilično zabavne .,2
"Ocjena na IMDb.com mu je 7,5 / 10 a na Tomatoesima ima samo jednu pozitivnu i jednu negativnu kritiku , a podataka o zaradi filma za sada još nema .",1
"Teaser trailer već je sadržavao reference na neke od ikoničkih djela Stephena Kinga kao što su It , The Shining , The Shawshank Redemption i Salem ’ s Lot , pa se nadamo da će Castle Rock uspjeti izvesti pravdu .",1
Pronađite ih sve u ovoj sezoni serije .,1
"Barem kada su u pitanju zagriženi geekovi koji vole obraćati pažnju na sitne detalje i od njih u pauzama emitiranja epizoda stvarati maštovite teorije o obratima u zapletu , a pri čemu su se one najpopularnije pokazale ispravnima .",1
Ocjena : 6 / 10,1
Kreator : Maggie Friedman,1
"Uskoro joj se život okreće naglavačke , gledajući vijesti na kanalu ona sazna da je div kojeg je ona zamišljala kad je bila dijete postao pravi i u Seulu su spremni stvoriti povijest …",1
"Priča je izvorna , dodiruje i upija ; Polako i uvijek je lijepo razvijena , a sadrži mnoge odraze današnjeg društva .",2
"Rhodes je jednako dobar i osjetljiv u svojoj ulozi Toma , a posebnu pažnju posvećuje Malkovichovu neumoljivom samodovoljnom Douglasu .",2
"Sada se Roy skriva u gradu zvanom La Belle , gradu u kojem žive žene .",1
"Onda imamo Merritt Wever kao Mary Agnes , jednu od mnogih žena Le Belle .",1
"Ovo je obrada nekad kultne serije za koju vjerujem da niste nikada čuli , ali eto sada imamo priliku upoznati je u novom ruhu .",1
"Ovaj animirani film je pravi vizualni praznik za oci , jakim bojama koje će u vama probuditi dijete .",2
Žanr : Drama | Krimi | Fantazija | Recenzije Serija,1
"Luca Marinelli je također vjerodostojno vidljiva , pjevanja i nevjerojatno opasna , a otmičar Primo i Silas Carson također sjaje sjajno kao i svi vidovi , svi poznati Getty Butler Bullimore / Khan – nagrađen je vrlo zanimljivom stranačkom pričom o turbulentnom odnosu s Gettysom i dodirujući prijateljstvo s pozornim vrtlarom .",2
Godina 2014,1
Ovo sigurno ne bi odgovaralo vašem ukusu .,0
Oni su nevoljno udružili snage usprkos neprijateljstvu između Sarah i Carla da pokušaju zaustaviti Rev - 9 prije nego što uspije ubiti Dani i promijeniti budućnost .,1
"Dobijamo i pomoćne poslove od ljudi poput Marka O ’ Briena , Lauren E . Banksa , Amande Clayton , Jill Hennessy , Jere Shea , Kevina Chapmana , Kevina Dunna , Sarah Shahi , Roryja Culkina i mnogih drugih , koji se dobro snalaze u svojim ulogama .",2
Datum izlaska : 22 .,1
Uživao sam u Elbinu kao liku Rolanda .,2
B i H 08.03.2019 .,1
"” Tracks ” je film o kojem ne trebam ništa više reći , osim činjenice da se film u jednom trenutku pretvara u romatinčni film , što mi je automatski zasmetalo jer se valjda nisam psihički pripremio za to .",0
Datum izlaska : 15.11.2017 Sezona 4 ( svjetska premijera ),1
"Pozvana je liječnica CDC-a Abigail Arcane ( Crystal Reed – Ghostland , Teen Wolf TV series itd . )",1
Serija pada na Hulu 25 .,1
Trajanje filma : 02 : 52 : 00,1
"Žanr : Akcija , Avantura , SF",1
"Zapravo , čini se da Adam ne želi nastaviti skrivati istinu kad Michael prvi put odluči da im ne preostaje ništa drugo nego da je skrivaju .",1
saznajemo hrpu nepotrebnih tehničkih detalja o svemu .,0
"Ovakvi filmovi su odličan mamac za oni koji ne tragaju za dubokim , psihološkim hororima , ali ispostavi se da je naišla ta neka era kada ćemo više gledati loše filmove i zaboravljati ih nego neke koje ćemo pamtiti zauvijek jer su tobože kvalitetni i kreativni .",0
Najbolji način na koji bih ga mogao opisati jest da je poput Aku iz “ Samurai Jacka ” .,1
Kreator : Steve Lightfoot,1
"Reklo bi se , neohodan kompromis kako bi se postigao timski rad kada su Avengers-i u pitanju .",1
Zašto ga koristimo kao primjer ?,1
Naime imate osjećaj da je upravo taj krajolik maternica u kojoj rastu i Rebecca i Thomas ( ili Thomasi ? ) .,1
"Btw , nije bilo referenci ni za jednu knjigu , film , što bi značilo da je riječ o originalnoj seriji .",1
"Ocjena na IMDb.com mu je solidnih 7,2 / 10 a na Tomatoesima 83% .",1
"‘ Bitka pet vojski ’ je nepotrebno zakomplikovana nekim novim likovima i agresivnim pristupom publici da se riječ ‘ Bitka ’ stvarno oslika i dostavi , što je nažalost još jedan od elemenata koji čini ovaj zadnji ‘ Hobit ’ , najlošijim .",0
"Ali , kao sto ne dostaje određene energije filmu koji se najbolje kategorizira kao krv-zadovoljstvo zabave .",0
"Možda je malo pokasno sa recenzijom , s obzirom da je film izašao još u novembru , ali nikada nije kasno za onoga koga zanima moje mišljenje ali i za tvrdokorne fanove ’ Igara ’ .",1
"O da , ova je serija doista obnovljena i nadamo se da će biti objavljena ove godine , pa ne bismo predugo čekali da saznamo što se dogodilo svima njima .",2
"Jasno je da će biti nekoliko žrtava , ali možda se razočarate u njihov redoslijed .",0
"Glavne uloge : Vera Farmiga , Machine Gun Kelly , Madeline Brewer , John Goodman",1
Najveći nedostatak filma ?,0
"Redatelj : Matthew Arnold , Josh Friedman",1
"Stvari dodatno komplicira Seo Dan Ah , hladna , proračunata dama koja vodi agenciju Dann .",0
"Dakle , ako ste ljubitelj ove velike serije i želite vidjeti da Michael Scofield ponovno bježi iz zatvora .",1
"Uglavnom , neobično sci-fi ostvarenje koji će naići na , ili pozitivne ili oštre i negativne reakcije ; na vama je da odlučite da li u posvetiti pažnju ako ste zapravo uopšte zaintrigirani samom tematikom kojom se film bavi .",1
Jedinu zamjerku koju imam prema ovu filmu je to što bi možda mogao uštediti 15ak minuta negdje u sredini čisto da ne izazove osjećaj gađenja kod publike koja ne voli i koja nikada ne gleda duge i teške filmove .,0
Zvučni efekti bili su prilično dobri s obzirom na to da sam ovaj film vidio u studiju koji se više usredotočio na udobnost .,2
"Samo na pola puta kroz to , imali smo više neizvjesnosti i imao je odličan završetak dostojan da bude sezona finala i uspješno želim čekati drugu sezonu .",2
S jedne strane Crichton mu je svojim predloškom ostavio izuzetnu slobodu da odgovori na pitanja “ kako ” i “ zašto ” se u zlosretnom Delosovom parku dogodilo ono što se dogodilo .,1
Datum izlaska : 10 .,1
"Florence Kasumba , John Kani , Winston Duke , Sterling K . Brown , Letitia Wright , Phylicia Rashad",1
Ocjena Serije : 4 / 5,1
"Glavne uloge : Dan Stevens , Rachel Keller , Aubrey Plaza",1
"To je TV , za ljubitelje kriminala , fantastike , nevjerojatnih nastupa i navijanja priča .",2
"On ima najgore crte u najgorim scenama filma , a njegovi su dostavi to .",0
Da smorio sam se a znamo da je najveći grijeh filma da bude dosadan .,0
13 Razloga Zašto je nova serija iz Netflix koju je stvorio Brian Yorkey i temelji se na knjizi Jay Ašerova .,1
"Sada postoji još jedna epsko-povijesna serija smještena u drevnu Italiju , naime Romulus .",1
Sadrži sve sjajne elemente iz prva dva filma Terminator koji su se savršeno kombinirali sa svježim novim ljudima i nadograđenim neizrecivim terminatorom iz budućnosti .,2
Jumanji : Dobrodošli u džunglu ( 2017 ),1
"S obzirom na količinu sadržaja i materijala s kojim treba raditi , Netflixovi 20 - minutni segmenti prekratki su da bi se zaista moglo zaroniti i iskoristiti njegovu postavku .",0
Ravnateljica Alfee bila je Farah Dowling ( Eve Best – medicinska sestra Jackie TV serija itd . ) .,1
Ona štedi ovaj Film .,2
"Međutim , sve se pogoršava kad se čini da brodska umjetna inteligencija i kapetan koji se nikada nisu viđali upravljaju posadom u opasnost .",0
Srbija 03.01.2019 .,1
Jedini osumnjičeni bit će Nasir .,1
Trailer Serije :,1
Ali nije .,0
Godina : TV Series ( 2017 – ),1
"Sad sam shvatio da će mi osobni pogledi na dosadni dio zvučati plitko , ali nisam mogao promijeniti način na koji se osjećam prema filmu .",1
"Mislim da se ova serija može smatrati onim sto nazivam dragim “ kritičarima ” , prikazivanje koje kritičari jako vole , ali se ne bih usudio reci ovo , da je ova serija kao loša .",1
Stvarno dobro balansiraju komediju i povijest kako bi stvorili zabavnu cjelinu koja je istodobno zabavna i iznenađujuće informativna .,2
Bila je uistinu uvjerljiva tijekom njezinih tamnijih trenutaka ili njezinih sumnji da će se nositi sa situacijom u kojoj se radi o zlikovcu .,2
"Ali , s obzirom na to da je ovo prvi dio od pet planiranih , vidjet ćemo hoće li se situacija poboljšati jer film je jak koliko je jak njegov negativac .",1
U svakom pogledu su se podigli iznad većine filmova slične tematike i zbog toga su vjerovatno brzo stekli popularnost i osvojili srce publike .,2
"Sada oni koji od vas koji nisu slijedili Alienove filmove , ovaj je film bio izravan nastavak Prometheus released objavljenog 2012 . godine .",1
Redatelj : Noah Hawley,1
Posebni efekti bili su prilično pristojni s dovoljno dobrim zvučnim efektima .,2
"Nije ni mjesec dana u kinima a već je zaradio preko 737 miliona dolara širom svijeta , na budžet od 250 miliona .",2
Kolovoz 2015 .,1
"Od tolikih 80 - ih pjesama koje su još bile lijepe za slušanje i starih stvari poput analognog radija , kaseta , Betamaxa i Walkmana .",2
"Kako bi pobijedio svoje neprijatelje , mora otkriti priču o sebi .",1
How to Train Your Dragon – Kako da dresirate svog zmaja 2010,1
"Projekt je u razvoju već dugi niz godina , prvobitno predviđen za TNT .",1
"A drugi stanari nisu baš druželjubivi , a bogami su i poprilično gladni .",0
"koja je bila ljubavni interes kolege domaćina , gunslingera pod nazivom Teddy Flood ( James Marsden – X-Men serije , Hairspray i sl . ) .",1
I konačni s kim želim da idem malo detaljno s Chrisom Connerom kao Poeom .,1
Glumci su također bili prilično lijepi za gledanje .,2
Zaradio je preko 311 miliona dolara na budžet od 74 miliona dolara .,1
Kolovoz 2015 .,1
Svaka epizoda izgleda kao dokumentarac napravljen 2033 . godine o pionirima na Marsu .,1
"I od svih 15 epizoda , bilo je samo 1 ili 2 epizode koje su imale dio istraživanja .",1
Datum izlaska : 4 .,1
"Između nekih od priča zaista postoji veza i to je neosporno , naročito između poslednje dve priče , futurističkog Seula i postapokaliptičnog ostrva .",1
"Iako nije revolucionaran medij , Netflixova “ Povijest psovki ” i dalje je vrlo ugodan mali dio edukacije , koji sadrži zanimljivosti , obilje smijeha i živuću legendu Nicolasa Cagea .",2
Datum izlaska : 21.05.2019 ( svjetska premijera ),1
"Radnja se vrti oko dobro poznate ekipe , samo što sada imaju još jednog novog člana koji ima minimalni boravak na ekranu ali svejedno služi za zaplet čitave priče .",1
"Rekavši to , različiti Južno Afrički osjećaji i epizodni format dobro funkcioniraju uz neke dobro napisane likove , čineći ovo dobrim , iako dobro uvježbanom , serijom superheroja .",2
"Jednom kad Roy Pulver pokuša i ne uspije se boriti s tim ljudima , smrt Roya Pulvera uzrokovat će vrijeme da se ponovi do minute kad je ujutro otvorio oči .",0
Datum izlaska : 1 February 2017,1
"Uzimajući ključne trenutke iz svakog desetljeća i pleteći ih zajedno s labavom temom , tempo i ton Firefly Lanea potpuno se gube u miješanju različitih melodramatičnih i neobično komičnih segmenata .",0
"Priča je postala malo složenija s političkom pričom , što mi je , iskreno , bilo malo komplicirano , pogotovo jer sam bila osoba koja nije poznavala povijest Austrije , Mađarske ili Njemačke u tom razdoblju .",0
"Glavne uloge : Kate Mara , Johnny Depp , Morgan Freeman",1
"Dakle , sačekajte do samog kraja da biste bili sigurni da ih vidite .",1
"Žanr : Akcija , Avantura",1
The Odyssey 2016,1
Kratka linija priče,1
"Stoga ne bih mogao gledati buduće sezone , ali nažalost nemam toliko entuzijazma i predviđanja za njih .",0
Higareda je zaista dobra u ulozi .,1
"Kada na tavanu svoje kuće otkrije snimku svog desetog rođendana i sebe na njoj , shvatit će da je njegov otac godinama imao planove za izgradnju vremeplova .",1
"Ovo nije spojler , to je nešto što naučite vrlo rano u prvoj epizodi .",1
Dvojica tinejdžera udružuju se sa kćerkom kreatora horor priča R.L .,1
"I nevjerojatno , unatoč tome što istraga ubijene osobe nije glavni fokus , ipak bih mogao uživati u ovoj seriji kroz prilično zadivljujuću priču nekoliko likova .",1
Hype !,1
"Činilo se da zna dobra Castle-a , uključujući i njegov prethodni angažman kao pripadnika specijalnih snaga u Kandaharu , u Afganistanu , pod uputama operatora CIA-e poznatog kao Agent Orange ( Paul Schulze – Rambo ( 2008 verzija ) , 24 TV serije i sl .",1
Zašto ?,1
Također voli svoju obitelj i osjeća se užasno zbog svog oca ( kojeg glumi Bill Paxton ) kojem je lose zdravstveno stanje .,1
"On govori vojnicima koje regrutuje da će dobiti obuku i tretmane kako bi ih pripremili , da će ići na Titan dvije godine , a potom se vratiti i spasiti ljude na zemlji tako što će ih odvesti u Titan .",1
"O , ovaj je film bio prilagodba romana Meg : romana dubokog terora kojeg je napisao Steve Alten iako je imao veliku razliku u priči , osim za isti lik Jonasa i , naravno , golemog Megalodona .",1
"Nakon skoro mjesec dana odsustvovanja iz bioskopskih sala , nađem sinoć vremena pred ponoć da odem i pogledam ovaj film s društvom .",1
"Redatelj : Anna Boden , Ryan Fleck",1
"Postoji nekoliko očiglednih klišea u cijeloj grupi i Shadowova problematična prošlost je nešto što je učinjeno mnogo puta u superherojima , što pokazuje da je to postalo gotovo rutina za očekivati ovo .",0
"Taj impresivni prizor Westworld svojim gledateljima pruža u završnoj epizodi koja je , usprkos tome i brojnim drugim detaljima , svojevrsno razočaranje .",1
"Redatelj : Tom Tykwer , Andy Wachowski",1
Moram priznati da sam bio malo razočaran prikazom 3D-a .,0
"I unatoč tome što je još jedan zlikovac Sonnyja Burcha , također sam mislio da on nije zastrašujući .",0
Ocjena Filma : 3.5 / 5,1
"I na imdb.com to ( kao što to piše ) ima rezultat od 8,5 / 10 .",1
"Jedna hladna krimi drama s ovakvom težinom i ovakvom narativnom vrijednošću trebala je unijeti nešto noečkivano u kraj , donijeti preokret koji bi nas , ili razočarao , ili oduvao .",1
Redatelj : Travis Knight,1
"Onda imamo Peter Gerety , Libe Barer i Shane McRae kao još tri člana obitelji .",1
"Samo ko je ubijen i ubica , čuvat će se u tajnosti do samog kraja .",1
Datum izlaska : 26 January 2017,1
Trajanje filma : 02 : 59 : 00,1
"Onda biste ovo svakako trebali gledati , kako biste vratili sjećanje ili napravili usporedbu .",1
Mislio sam da bi bilo ljepše kad bi joj dali malo više pozadine kako bi nas razumjela i zašto su djeca bila prestrašena od nje .,0
"Pa kad sam vidio ovaj film , zapravo sam se nadao da ću vidjeti priču o tome kako je T ’ Challa iz djetinjstva mogao postati Black Panther .",1
Posebni efekti ovih životinja / stvorenja su fantastično izvedeni kao i stvarni život .,2
"Redatelj : Andy Wachowski , Lana Wachowski",1
Godina 2014,1
Kritičari uglavnom hvale performanse i činjenicu da je serija bogato izgrađena i fino napisana .,2
Datum izlaska : 7 .,1
Jedan od posebno zanimljivih dijelova bio je to sto se kroz svako epizodu u trenutnoj vremenskoj liniji NAT-ovi nekad pojavljuju ( ili nestaju ) sto bi se samo objasnilo u vremenskoj liniji Quanticovog treninga .,2
A Dog ’ s Purpose je film koji se vrti oko psa .,1
Godina 2017,1
"Kong : Skull Island je pun zabave , akcije , s mnogo spektakularnih čudovišnih bitaka .",2
Redatelj : Steven Spielberg,1
Trailer Filma :,1
"Glavne uloge : Brie Larson , Gemma Chan , Ben Mendelsohn , Lee Pace",1
Godina : 2019,1
Radila je u baru sa svojim suradnikom Willom ( Chad James Buchanan ) .,1
"Dakle , Tom Clancy ’ s Jack Ryan serija je pogodnija za odrasle .",1
"USS Discovery predvodio je nekonvencionalan i tvrd kapetan Gabrial Lorca ( Jason Isaacs – serija Brotherhood , filmovi Harryja Pottera itd . ) .",1
Ali ako ste ljubitelji ovog jedinstvenog lika iz DC stripova i ako ste vjerojatno gledali ili adaptaciju filma ili serije još u 90 - ima .,1
Svaka od ove tri prijateljice ima svoje drame kojim se bave tijekom prve sezone .,1
Mislim da su najsloženiji likovi bili Billy i Leopold .,1
"Moja djevojka i ja smo bili prikovani za svoja mjesta i tijekom onog pravog ležernog dijela i gotovo neprekidne potjere , u ranom dijelu .",2
No ko traži nešto uporno onda to i nađe i govorim o sebi .,1
"No svejedno , ovo je jedna jaka i intrigirajuća priča koja će slabo koga ostaviti nezadovoljnim i ukoliko ste fan ovih kratkih serija , mislim da ovoj trebate pružiti šansu .",2
Rijetko ko dobije drugu šansu .,1
Veza između Logan i Charles Xavier većinu filma čini emocija .,1
"Glavne uloge : Joseph Gordon-Levitt , Ben Kingsley , Charlotte Le Bon",1
RedateljKenneth Branagh,1
Trajanje filma : 02 : 01 : 00,1
"Ostaje mi samo da vam preporučim film i da zažmirite na ovo što sam rekao da mu fali malo te emotivne težine jer pored toga film je besprijekoran , bogat , pametan i što je najvažnije – zanimljiv .",2
Torq : tipična dosadna francuska suluda fantazija,0
Ovaj film je toliko los da je pitanje na kraju koliko će im se ovaj plan ostvariti .,0
"Budući da je bila siroče od 9 . godine , Beth je smještena u sirotište gdje se sprijateljila sa starijom djevojčicom Jolene ( Moses Ingram ) .",1
Izbor da se ovaj film predstavi brzim narativnim ritmom čini da se radnja dinamično kreće .,2
Sve itekako paše jedno drugome .,0
"Ali kad Tommy ( Cillian Murphy ) primi pismo , shvaća da će njegova porodica biti u opasnosti .",0
"Mislim da bi ovaj film trebali pogledati i oni koji rade iza kamere , prave filmove i snimaju ih jer su reditelj i scenaristi ovog filma pokazali kako se pravi nastavak .",2
Tvoj izbor .,1
Castlevania ( 2018 ),1
Da li je Jake mogao pronaći problem i riješiti ga ? ?,1
"Jednostavno zato sto mladi nemaju oblikovan karakter za donošenje odluka , pa cak i socijalnih vještina kako bi im pomogle preživjeti školsko okruženje .",0
Datum izlaska : 06.11.2020 ( svjetska premijera ),1
Ocjena : 7 / 10,1
"Radnja filma se vrti oko vanzemaljaca kao naroda koji traže dom , a jedan od njih , po svemu sudeći , drugačiji je od ostalih i ovo je priča o njemu i o njegovim avanturama sa djevojčicom Tip kada se on nađe na Zemlji .",1
Kao i što smo navikli on i dalje pokušava da zarobi male plave .,1
"Ali moram precizirati , starije publike , dakle , oni koji su rasli uz kornjače i ostale crtaće .",1
"Prije više od tridestak filmova izašao je jedan film slične tematike koji i dan danas stoji na vrhu liste najbizernijih filmova , filmova sa najviše zabrana i jedan od najšokantnijih .",1
"I iako sve na početku izgleda sjajno , kroz niz scena upoznajemo i njene ( rastavljene ) roditelje te prisustvujemo totalnom raspadu ne samo vjenčanja nego i same Justine .",1
"Odlučan je da poštuje zakon i štiti koje voli , Douglas istražuje ubojstvo i suočava se s ozbiljnim spletkama .",1
Jedino što mi se nije svidjelo bilo je iznenađenje u epizodi 12 za koju sam osobno pomislio da je upropastila priču .,0
Godina 2016,1
Zato bi je trebalo biti zanimljivo pogledati .,1
Datum izlaska : 2015 ( USA ),1
"U gradu Rimu , čovjek po imenu Kyle Barnes ( Patrick Fugit – Cirque du Freak : The Vampire ’ s Assistant ) vratio se u svoj rodni grad i ostao sam u svojoj staroj kući .",1
"To je rekao , ne smeta mi zbog toga što se čini da je to opšta estetika cyberpunk fikcije .",1
Ovako ćemo …,1
"Njegov rezultat nije najvažnija stvar ikada , ali posao završava .",2
"Usprkos tome , film je bio dobar početak .",2
Ali ne i u moj .,0
"Ovdje sam malo subjektivan jer Angelinu volim , pa će možda izgledati da ću film pohvaliti upravo zbog nje , ali ne , film je svejedno odlično urađen kao neka fina bajka , s solidnom narativnom podlogom , koja će biti prava stvar za mlađu publiku .",2
"Te scene borbe bile su potpuno nevjerojatne i intenzivne , a oni koji vole vidjeti velike robote u borbi protiv drugih robota i velikih čudovišta trebaju biti zadovoljni .",2
Dame i gospoda … “ Sneaky Pete ” .,1
"Ovo je malo , iako je istina , pogotovo s obzirom na to da Lupin baca puno bljeskova na Assaneino djetinjstvo .",1
Geostorm,1
"Poslanice su više dosadne nego što su ikad bile ( osim Minions ) , a oni čak ne radi ništa u filmu .",0
"Možda nije losa ideja gledati film kao zaseban , a ne kao Star Wars film .",1
U kinima od :,1
"Moram priznati da je studio u kojem smo imali projekciju imao izvanredan zvučni sustav , a bilo je i nekoliko puta gdje je moja djevojka malo skočila s mjesta zbog šokantnih zvučnih efekata .",1
U jednom se trenutku pojavljuje duh iz prošlosti s namjerom da provede dugo planiranu osvetu .,1
"Kinsey koja se isprva rezervirala za sebe , napokon se sprijateljila sa Scotom ( Petrice Jones ) , a kasnije i s drugim studentom Gabeom ( Griffin Gluck – američka TV serija Vandal itd . ) .",1
"Ipak , neke od ovih riječi jednostavno je zabavno izgovoriti , jer su neprestano bile prevladavajući dio pop kulture koja se s vremenom također razvijala .",2
I ne kajem se što sam tako odlučio .,1
"Dok pišem recenzije , to me jednostavno nekako čini sretnim , takođe i gledanje filmova , po mogućnosti što boljih , i onda kad sve već volim , zašto da ne nastavim , zarađivao ja od toga ili ne .",2
"Sljedeći je bio Simon Asher ( Tate Ellington – Remember Me , Sinister 2 etc ) koji je namjerno fotofrafisao kako ljubi čovjeka , a zatim je napustio Quanticu .",0
Imao je dinosaoruse i Chris Pratta ali ja ću opet radije pohvaliti ovaj kojeg upravo odgledah nego sve njih jer se doista potrudio da na barem na tren donese sjaj devedesetih .,2
Veljača 2015 .,1
"Bilo je i uznemirujućih zastrašujućih natprirodnih scena , pa bi publika trebala biti spremna za to .",1
Na Tomatoesima odličnih 93% a za sada je zaradio više od 373 miliona širom svijeta a cifra još raste .,2
Serija će se odnositi na Alec Holland verziju lika i njegov odnos s istraživačem Abby Arcane .,1
"Jednostavno je postalo teško pronaći razlog za brigu o Nadiji ili njezinim problemima , što je rezultiralo nedostatkom emocionalnog ulaganja ne samo prema njenom karakteru , već i cijeloj predstavi .",0
Doduše to je stvar ličnog ukusa .,1
"2012 . okupljaju sve svoje poznate junake i prave ‘ Avengerse ’ koji zarađuju milijardu dolara , pa im se daje zeleno svijetlo za nastavak tog filma ali i dugoočekivani nastavak ‘ Thora ’ .",2
Dok su ostale imale više pozadinskih priča .,1
Bryan Cranston vraća se na televiziju u novoj drami Showtime YOUR HONOR .,2
Ocjena : 2 / 10,1
Cloak & Dagger ( Sezona 1 ) 2018 ( TV SERIES ) Recenzija Serije,1
"Međutim , nije mi trebalo dugo da shvatim zaplet jer nije bilo stvarno komplicirano , unatoč tome što je imao velike glumce .",1
